horodatage,est_weekend,est_ferie,id_train,passagers_train,condition_meteo,demande_taxi,demande_bus,temps_attente_moyen,niveau_congestion,flux_direction,code_flux_direction,code_meteo
2024-11-07 12:00:00,0,0,TR4425,462,Soleil,138.7,278.1,26.1,8.3,neutre,1,0
2024-11-07 12:15:00,0,0,,0,Soleil,107.4,196.5,17.0,6.1,neutre,1,0
2024-11-07 12:30:00,0,0,,0,Soleil,65.3,153.0,11.1,4.4,neutre,1,0
2024-11-07 12:45:00,0,0,,0,Soleil,36.7,72.7,5.2,2.2,neutre,1,0
2024-11-07 13:00:00,0,0,,0,Soleil,9.1,21.3,2.5,0.6,neutre,1,0
2024-11-07 13:15:00,0,0,,0,Soleil,7.9,18.5,2.4,0.5,neutre,1,0
2024-11-07 13:30:00,0,0,,0,Soleil,10.3,24.0,2.6,0.7,neutre,1,0
2024-11-07 13:45:00,0,0,,0,Soleil,8.5,19.7,2.4,0.6,neutre,1,0
2024-11-07 14:00:00,0,0,TR4426,384,Soleil,114.3,211.5,18.6,6.5,neutre,1,0
2024-11-07 14:15:00,0,0,,0,Soleil,84.1,176.3,13.9,5.2,neutre,1,0
2024-11-07 14:30:00,0,0,,0,Soleil,60.9,117.7,8.7,3.6,neutre,1,0
2024-11-07 14:45:00,0,0,,0,Soleil,29.5,57.1,4.3,1.7,neutre,1,0
2024-11-07 15:00:00,0,0,,0,Soleil,9.0,20.9,2.5,0.6,entrant,2,0
2024-11-07 15:15:00,0,0,,0,Soleil,9.2,21.5,2.5,0.6,entrant,2,0
2024-11-07 15:30:00,0,0,,0,Soleil,11.7,27.3,2.7,0.8,entrant,2,0
2024-11-07 15:45:00,0,0,,0,Soleil,10.2,23.7,2.6,0.7,entrant,2,0
2024-11-07 16:00:00,0,0,TR4427,689,Soleil,234.8,394.6,33.6,10.0,entrant,2,0
2024-11-07 16:15:00,0,0,,0,Soleil,171.6,306.5,31.6,9.6,neutre,1,0
2024-11-07 16:30:00,0,0,,0,Soleil,121.9,177.2,16.6,6.0,neutre,1,0
2024-11-07 16:45:00,0,0,,0,Soleil,56.4,104.6,7.8,3.2,neutre,1,0
2024-11-07 17:00:00,0,0,,0,Soleil,16.2,37.9,3.1,1.1,entrant,2,0
2024-11-07 17:15:00,0,0,,0,Soleil,14.3,33.5,2.9,1.0,entrant,2,0
2024-11-07 17:30:00,0,0,,0,Soleil,15.6,36.3,3.1,1.0,entrant,2,0
2024-11-07 17:45:00,0,0,,0,Soleil,15.7,36.7,3.1,1.0,entrant,2,0
2024-11-07 18:00:00,0,0,TR4428,789,Soleil,236.2,490.9,33.6,10.0,entrant,2,0
2024-11-07 18:15:00,0,0,,0,Soleil,194.0,338.1,33.6,10.0,neutre,1,0
2024-11-07 18:30:00,0,0,TR4429,891,Soleil,424.8,735.5,33.6,10.0,entrant,2,0
2024-11-07 18:45:00,0,0,,0,Soleil,280.4,538.0,33.6,10.0,neutre,1,0
2024-11-07 19:00:00,0,0,,0,Soleil,155.5,276.6,27.4,8.6,neutre,1,0
2024-11-07 19:15:00,0,0,,0,Soleil,73.4,138.3,10.7,4.2,neutre,1,0
2024-11-07 19:30:00,0,0,,0,Soleil,15.0,34.9,3.0,1.0,entrant,2,0
2024-11-07 19:45:00,0,0,,0,Soleil,16.4,38.4,3.1,1.1,entrant,2,0
2024-11-07 20:00:00,0,0,TR4430,404,Soleil,135.4,235.1,22.2,7.4,entrant,2,0
2024-11-07 20:15:00,0,0,,0,Soleil,95.4,178.9,14.9,5.5,neutre,1,0
2024-11-07 20:30:00,0,0,,0,Soleil,64.5,122.0,9.2,3.7,neutre,1,0
2024-11-07 20:45:00,0,0,,0,Soleil,36.0,61.4,4.7,1.9,neutre,1,0
2024-11-07 21:00:00,0,0,,0,Soleil,11.8,27.6,2.7,0.8,neutre,1,0
2024-11-07 21:15:00,0,0,,0,Soleil,8.0,18.7,2.4,0.5,neutre,1,0
2024-11-07 21:30:00,0,0,,0,Soleil,9.4,21.9,2.5,0.6,neutre,1,0
2024-11-07 21:45:00,0,0,,0,Soleil,9.4,21.8,2.5,0.6,neutre,1,0
2024-11-07 22:00:00,0,0,TR4431,489,Soleil,157.5,293.4,29.1,9.0,neutre,1,0
2024-11-07 22:15:00,0,0,,0,Soleil,109.1,203.4,17.6,6.2,neutre,1,0
2024-11-07 22:30:00,0,0,,0,Soleil,75.7,141.9,11.1,4.4,neutre,1,0
2024-11-07 22:45:00,0,0,,0,Soleil,35.1,69.6,5.0,2.1,neutre,1,0
2024-11-07 23:00:00,0,0,,0,Soleil,7.8,2.0,2.1,0.2,neutre,1,0
2024-11-07 23:15:00,0,0,,0,Soleil,7.5,1.9,2.1,0.2,neutre,1,0
2024-11-07 23:30:00,0,0,,0,Soleil,7.4,1.9,2.1,0.2,neutre,1,0
2024-11-07 23:45:00,0,0,,0,Soleil,9.8,2.4,2.1,0.2,neutre,1,0
2024-11-08 00:00:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,neutre,1,0
2024-11-08 00:15:00,0,0,,0,Soleil,8.8,2.2,2.1,0.2,neutre,1,0
2024-11-08 00:30:00,0,0,,0,Soleil,7.8,1.9,2.1,0.2,neutre,1,0
2024-11-08 00:45:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-11-08 01:00:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-11-08 01:15:00,0,0,,0,Soleil,7.8,2.0,2.1,0.2,neutre,1,0
2024-11-08 01:30:00,0,0,,0,Soleil,8.2,2.1,2.1,0.2,neutre,1,0
2024-11-08 01:45:00,0,0,,0,Soleil,9.0,2.3,2.1,0.2,neutre,1,0
2024-11-08 02:00:00,0,0,,0,Soleil,7.1,1.8,2.1,0.2,neutre,1,0
2024-11-08 02:15:00,0,0,,0,Soleil,8.2,2.0,2.1,0.2,neutre,1,0
2024-11-08 02:30:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
2024-11-08 02:45:00,0,0,,0,Soleil,8.6,2.2,2.1,0.2,neutre,1,0
2024-11-08 03:00:00,0,0,,0,Soleil,8.8,2.2,2.1,0.2,neutre,1,0
2024-11-08 03:15:00,0,0,,0,Soleil,8.6,2.1,2.1,0.2,neutre,1,0
2024-11-08 03:30:00,0,0,,0,Soleil,9.0,2.2,2.1,0.2,neutre,1,0
2024-11-08 03:45:00,0,0,,0,Soleil,7.7,1.9,2.1,0.2,neutre,1,0
2024-11-08 04:00:00,0,0,,0,Soleil,9.2,2.3,2.1,0.2,neutre,1,0
2024-11-08 04:15:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,neutre,1,0
2024-11-08 04:30:00,0,0,,0,Soleil,8.7,2.2,2.1,0.2,neutre,1,0
2024-11-08 04:45:00,0,0,,0,Soleil,7.0,1.7,2.1,0.2,neutre,1,0
2024-11-08 05:00:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,sortant,0,0
2024-11-08 05:15:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,sortant,0,0
2024-11-08 05:30:00,0,0,,0,Soleil,7.8,1.9,2.1,0.2,sortant,0,0
2024-11-08 05:45:00,0,0,,0,Soleil,9.0,2.3,2.1,0.2,sortant,0,0
2024-11-08 06:00:00,0,0,TR4432,530,Soleil,161.8,370.6,33.6,10.0,sortant,0,0
2024-11-08 06:15:00,0,0,,0,Soleil,129.1,302.2,27.3,8.6,neutre,1,0
2024-11-08 06:30:00,0,0,,0,Soleil,77.4,168.2,12.9,4.9,neutre,1,0
2024-11-08 06:45:00,0,0,,0,Soleil,40.0,93.9,6.4,2.7,neutre,1,0
2024-11-08 07:00:00,0,0,,0,Soleil,15.3,35.8,3.0,1.0,sortant,0,0
2024-11-08 07:15:00,0,0,,0,Soleil,15.3,35.7,3.0,1.0,sortant,0,0
2024-11-08 07:30:00,0,0,,0,Soleil,12.9,30.0,2.8,0.9,sortant,0,0
2024-11-08 07:45:00,0,0,,0,Soleil,14.0,32.6,2.9,0.9,sortant,0,0
2024-11-08 08:00:00,0,0,TR4433,645,Soleil,202.1,464.7,33.6,10.0,sortant,0,0
2024-11-08 08:15:00,0,0,,0,Soleil,153.5,356.9,33.6,10.0,neutre,1,0
2024-11-08 08:30:00,0,0,TR4434,987,Soleil,382.7,959.7,33.6,10.0,sortant,0,0
2024-11-08 08:45:00,0,0,,0,Soleil,274.9,636.9,33.6,10.0,neutre,1,0
2024-11-08 09:00:00,0,0,,0,Soleil,153.0,334.5,32.4,9.7,neutre,1,0
2024-11-08 09:15:00,0,0,,0,Soleil,76.6,185.4,14.0,5.2,neutre,1,0
2024-11-08 09:30:00,0,0,,0,Soleil,15.3,35.6,3.0,1.0,sortant,0,0
2024-11-08 09:45:00,0,0,,0,Soleil,14.0,32.6,2.9,0.9,sortant,0,0
2024-11-08 10:00:00,0,0,TR4435,445,Soleil,135.3,328.8,30.3,9.3,sortant,0,0
2024-11-08 10:15:00,0,0,,0,Soleil,103.4,252.9,21.0,7.1,neutre,1,0
2024-11-08 10:30:00,0,0,,0,Soleil,69.2,169.9,12.5,4.8,neutre,1,0
2024-11-08 10:45:00,0,0,,0,Soleil,30.8,80.6,5.3,2.2,neutre,1,0
2024-11-08 11:00:00,0,0,,0,Soleil,10.3,24.0,2.6,0.7,neutre,1,0
2024-11-08 11:15:00,0,0,,0,Soleil,8.7,20.4,2.4,0.6,neutre,1,0
2024-11-08 11:30:00,0,0,,0,Soleil,8.1,19.0,2.4,0.5,neutre,1,0
2024-11-08 11:45:00,0,0,,0,Soleil,8.0,18.7,2.4,0.5,neutre,1,0
2024-11-08 12:00:00,0,0,TR4436,415,Soleil,124.2,250.9,22.5,7.5,neutre,1,0
2024-11-08 12:15:00,0,0,,0,Soleil,97.6,188.0,15.6,5.7,neutre,1,0
2024-11-08 12:30:00,0,0,,0,Soleil,62.5,127.4,9.4,3.8,neutre,1,0
2024-11-08 12:45:00,0,0,,0,Soleil,28.8,67.1,4.7,1.9,neutre,1,0
2024-11-08 13:00:00,0,0,,0,Soleil,8.9,20.7,2.5,0.6,neutre,1,0
2024-11-08 13:15:00,0,0,,0,Soleil,9.8,22.8,2.5,0.7,neutre,1,0
2024-11-08 13:30:00,0,0,,0,Soleil,8.2,19.0,2.4,0.5,neutre,1,0
2024-11-08 13:45:00,0,0,,0,Soleil,8.1,18.8,2.4,0.5,neutre,1,0
2024-11-08 14:00:00,0,0,TR4437,237,Soleil,70.7,152.7,11.4,4.5,neutre,1,0
2024-11-08 14:15:00,0,0,,0,Soleil,51.0,101.8,7.3,3.1,neutre,1,0
2024-11-08 14:30:00,0,0,,0,Soleil,35.1,71.2,5.1,2.1,neutre,1,0
2024-11-08 14:45:00,0,0,,0,Soleil,17.3,34.1,3.0,1.0,neutre,1,0
2024-11-08 15:00:00,0,0,,0,Soleil,8.5,19.8,2.4,0.6,entrant,2,0
2024-11-08 15:15:00,0,0,,0,Soleil,8.9,20.9,2.5,0.6,entrant,2,0
2024-11-08 15:30:00,0,0,,0,Soleil,8.0,18.8,2.4,0.5,entrant,2,0
2024-11-08 15:45:00,0,0,,0,Soleil,9.1,21.3,2.5,0.6,entrant,2,0
2024-11-08 16:00:00,0,0,TR4438,400,Soleil,134.4,257.4,23.9,7.8,entrant,2,0
2024-11-08 16:15:00,0,0,,0,Soleil,107.2,177.4,15.6,5.7,neutre,1,0
2024-11-08 16:30:00,0,0,,0,Soleil,62.4,118.4,8.9,3.6,neutre,1,0
2024-11-08 16:45:00,0,0,,0,Soleil,35.8,63.1,4.8,2.0,neutre,1,0
2024-11-08 17:00:00,0,0,,0,Soleil,17.3,40.4,3.2,1.2,entrant,2,0
2024-11-08 17:15:00,0,0,,0,Soleil,15.0,35.0,3.0,1.0,entrant,2,0
2024-11-08 17:30:00,0,0,,0,Soleil,14.4,33.6,2.9,1.0,entrant,2,0
2024-11-08 17:45:00,0,0,,0,Soleil,16.7,38.9,3.2,1.1,entrant,2,0
2024-11-08 18:00:00,0,0,TR4439,765,Soleil,257.3,448.3,33.6,10.0,entrant,2,0
2024-11-08 18:15:00,0,0,,0,Soleil,198.0,383.2,33.6,10.0,neutre,1,0
2024-11-08 18:30:00,0,0,TR4440,742,Soleil,368.3,682.4,33.6,10.0,entrant,2,0
2024-11-08 18:45:00,0,0,,0,Soleil,238.1,446.1,33.6,10.0,neutre,1,0
2024-11-08 19:00:00,0,0,,0,Soleil,118.5,231.3,20.5,7.0,neutre,1,0
2024-11-08 19:15:00,0,0,,0,Soleil,58.6,110.0,8.2,3.4,neutre,1,0
2024-11-08 19:30:00,0,0,,0,Soleil,13.3,31.0,2.8,0.9,entrant,2,0
2024-11-08 19:45:00,0,0,,0,Soleil,15.8,36.9,3.1,1.1,entrant,2,0
2024-11-08 20:00:00,0,0,TR4441,301,Soleil,91.8,175.8,14.4,5.4,entrant,2,0
2024-11-08 20:15:00,0,0,,0,Soleil,80.7,147.5,11.7,4.6,neutre,1,0
2024-11-08 20:30:00,0,0,,0,Soleil,51.3,92.3,6.9,2.9,neutre,1,0
2024-11-08 20:45:00,0,0,,0,Soleil,24.1,45.6,3.6,1.4,neutre,1,0
2024-11-08 21:00:00,0,0,,0,Soleil,9.0,21.1,2.5,0.6,neutre,1,0
2024-11-08 21:15:00,0,0,,0,Soleil,10.5,24.6,2.6,0.7,neutre,1,0
2024-11-08 21:30:00,0,0,,0,Soleil,10.1,23.6,2.6,0.7,neutre,1,0
2024-11-08 21:45:00,0,0,,0,Soleil,7.2,16.9,2.3,0.5,neutre,1,0
2024-11-08 22:00:00,0,0,TR4442,373,Soleil,112.8,224.0,19.5,6.7,neutre,1,0
2024-11-08 22:15:00,0,0,,0,Soleil,87.3,159.9,13.0,4.9,neutre,1,0
2024-11-08 22:30:00,0,0,,0,Soleil,63.1,121.0,9.1,3.7,neutre,1,0
2024-11-08 22:45:00,0,0,,0,Soleil,26.8,56.3,4.1,1.7,neutre,1,0
2024-11-08 23:00:00,0,0,,0,Soleil,8.2,2.0,2.1,0.2,neutre,1,0
2024-11-08 23:15:00,0,0,,0,Soleil,6.8,1.7,2.1,0.2,neutre,1,0
2024-11-08 23:30:00,0,0,,0,Soleil,8.9,2.2,2.1,0.2,neutre,1,0
2024-11-08 23:45:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-11-09 00:00:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-11-09 00:15:00,1,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-11-09 00:30:00,1,0,,0,Nuageux,5.2,1.3,2.0,0.1,neutre,1,1
2024-11-09 00:45:00,1,0,,0,Nuageux,7.3,1.8,2.1,0.2,neutre,1,1
2024-11-09 01:00:00,1,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-11-09 01:15:00,1,0,,0,Nuageux,5.7,1.4,2.1,0.1,neutre,1,1
2024-11-09 01:30:00,1,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-11-09 01:45:00,1,0,,0,Nuageux,5.6,1.4,2.1,0.1,neutre,1,1
2024-11-09 02:00:00,1,0,,0,Nuageux,7.0,1.7,2.1,0.2,neutre,1,1
2024-11-09 02:15:00,1,0,,0,Nuageux,6.3,1.6,2.1,0.2,neutre,1,1
2024-11-09 02:30:00,1,0,,0,Nuageux,5.5,1.4,2.1,0.1,neutre,1,1
2024-11-09 02:45:00,1,0,,0,Nuageux,7.3,1.8,2.1,0.2,neutre,1,1
2024-11-09 03:00:00,1,0,,0,Nuageux,7.3,1.8,2.1,0.2,neutre,1,1
2024-11-09 03:15:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-11-09 03:30:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,neutre,1,1
2024-11-09 03:45:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-11-09 04:00:00,1,0,,0,Nuageux,6.8,1.7,2.1,0.2,neutre,1,1
2024-11-09 04:15:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-11-09 04:30:00,1,0,,0,Nuageux,7.4,1.8,2.1,0.2,neutre,1,1
2024-11-09 04:45:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-11-09 05:00:00,1,0,,0,Nuageux,7.3,1.8,2.1,0.2,sortant,0,1
2024-11-09 05:15:00,1,0,,0,Nuageux,5.2,1.3,2.0,0.1,sortant,0,1
2024-11-09 05:30:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,sortant,0,1
2024-11-09 05:45:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,sortant,0,1
2024-11-09 06:00:00,1,0,TR4443,335,Nuageux,117.0,224.0,19.8,6.8,sortant,0,1
2024-11-09 06:15:00,1,0,,0,Nuageux,90.0,147.5,12.4,4.8,neutre,1,1
2024-11-09 06:30:00,1,0,,0,Nuageux,57.5,115.7,8.5,3.5,neutre,1,1
2024-11-09 06:45:00,1,0,,0,Nuageux,29.8,53.7,4.2,1.7,neutre,1,1
2024-11-09 07:00:00,1,0,,0,Nuageux,12.4,29.0,2.8,0.8,sortant,0,1
2024-11-09 07:15:00,1,0,,0,Nuageux,14.2,33.1,2.9,0.9,sortant,0,1
2024-11-09 07:30:00,1,0,,0,Nuageux,13.3,31.1,2.8,0.9,sortant,0,1
2024-11-09 07:45:00,1,0,,0,Nuageux,11.6,27.0,2.7,0.8,sortant,0,1
2024-11-09 08:00:00,1,0,TR4444,478,Nuageux,177.8,324.3,33.6,10.0,sortant,0,1
2024-11-09 08:15:00,1,0,,0,Nuageux,128.5,207.1,19.4,6.7,neutre,1,1
2024-11-09 08:30:00,1,0,TR4445,324,Nuageux,199.5,361.6,33.6,10.0,sortant,0,1
2024-11-09 08:45:00,1,0,,0,Nuageux,127.3,228.3,21.0,7.1,neutre,1,1
2024-11-09 09:00:00,1,0,,0,Nuageux,61.8,114.2,8.6,3.5,neutre,1,1
2024-11-09 09:15:00,1,0,,0,Nuageux,30.5,52.3,4.1,1.7,neutre,1,1
2024-11-09 09:30:00,1,0,,0,Nuageux,11.0,25.6,2.6,0.7,sortant,0,1
2024-11-09 09:45:00,1,0,,0,Nuageux,9.7,22.6,2.5,0.6,sortant,0,1
2024-11-09 10:00:00,1,0,TR4446,233,Nuageux,82.6,142.0,11.5,4.5,sortant,0,1
2024-11-09 10:15:00,1,0,,0,Nuageux,60.4,110.7,8.3,3.4,neutre,1,1
2024-11-09 10:30:00,1,0,,0,Nuageux,39.2,74.2,5.4,2.3,neutre,1,1
2024-11-09 10:45:00,1,0,,0,Nuageux,20.7,40.2,3.3,1.2,neutre,1,1
2024-11-09 11:00:00,1,0,,0,Nuageux,11.3,26.3,2.7,0.8,neutre,1,1
2024-11-09 11:15:00,1,0,,0,Nuageux,12.1,28.3,2.7,0.8,neutre,1,1
2024-11-09 11:30:00,1,0,,0,Nuageux,12.2,28.4,2.7,0.8,neutre,1,1
2024-11-09 11:45:00,1,0,,0,Nuageux,10.4,24.2,2.6,0.7,neutre,1,1
2024-11-09 12:00:00,1,0,TR4447,352,Nuageux,116.5,191.7,17.3,6.2,neutre,1,1
2024-11-09 12:15:00,1,0,,0,Nuageux,88.6,128.6,11.1,4.3,neutre,1,1
2024-11-09 12:30:00,1,0,,0,Nuageux,61.8,95.1,7.6,3.1,neutre,1,1
2024-11-09 12:45:00,1,0,,0,Nuageux,33.7,46.9,4.0,1.6,neutre,1,1
2024-11-09 13:00:00,1,0,,0,Nuageux,12.2,28.4,2.7,0.8,neutre,1,1
2024-11-09 13:15:00,1,0,,0,Nuageux,12.2,28.4,2.7,0.8,neutre,1,1
2024-11-09 13:30:00,1,0,,0,Nuageux,11.8,27.6,2.7,0.8,neutre,1,1
2024-11-09 13:45:00,1,0,,0,Nuageux,10.9,25.3,2.6,0.7,neutre,1,1
2024-11-09 14:00:00,1,0,TR4448,387,Nuageux,135.6,201.6,19.5,6.7,neutre,1,1
2024-11-09 14:15:00,1,0,,0,Nuageux,101.8,129.1,11.9,4.6,neutre,1,1
2024-11-09 14:30:00,1,0,,0,Nuageux,66.8,108.7,8.6,3.5,neutre,1,1
2024-11-09 14:45:00,1,0,,0,Nuageux,30.6,51.2,4.1,1.6,neutre,1,1
2024-11-09 15:00:00,1,0,,0,Nuageux,10.8,25.1,2.6,0.7,entrant,2,1
2024-11-09 15:15:00,1,0,,0,Nuageux,11.4,26.5,2.7,0.8,entrant,2,1
2024-11-09 15:30:00,1,0,,0,Nuageux,11.5,26.9,2.7,0.8,entrant,2,1
2024-11-09 15:45:00,1,0,,0,Nuageux,10.3,24.0,2.6,0.7,entrant,2,1
2024-11-09 16:00:00,1,0,TR4449,385,Nuageux,150.3,215.3,21.8,7.3,entrant,2,1
2024-11-09 16:15:00,1,0,,0,Nuageux,115.0,159.2,14.8,5.5,neutre,1,1
2024-11-09 16:30:00,1,0,,0,Nuageux,73.4,94.8,8.2,3.4,neutre,1,1
2024-11-09 16:45:00,1,0,,0,Nuageux,37.1,51.6,4.4,1.8,neutre,1,1
2024-11-09 17:00:00,1,0,,0,Nuageux,17.3,40.5,3.2,1.2,entrant,2,1
2024-11-09 17:15:00,1,0,,0,Nuageux,18.5,43.1,3.4,1.2,entrant,2,1
2024-11-09 17:30:00,1,0,,0,Nuageux,16.9,39.4,3.2,1.1,entrant,2,1
2024-11-09 17:45:00,1,0,,0,Nuageux,17.1,39.9,3.2,1.1,entrant,2,1
2024-11-09 18:00:00,1,0,TR4450,379,Nuageux,158.8,190.1,20.4,7.0,entrant,2,1
2024-11-09 18:15:00,1,0,,0,Nuageux,124.3,154.8,15.2,5.6,neutre,1,1
2024-11-09 18:30:00,1,0,TR4451,314,Nuageux,196.6,273.1,30.8,9.4,entrant,2,1
2024-11-09 18:45:00,1,0,,0,Nuageux,127.4,178.8,17.2,6.1,neutre,1,1
2024-11-09 19:00:00,1,0,,0,Nuageux,61.1,91.8,7.3,3.1,neutre,1,1
2024-11-09 19:15:00,1,0,,0,Nuageux,28.3,46.9,3.8,1.5,neutre,1,1
2024-11-09 19:30:00,1,0,,0,Nuageux,14.8,34.6,3.0,1.0,entrant,2,1
2024-11-09 19:45:00,1,0,,0,Nuageux,16.2,37.8,3.1,1.1,entrant,2,1
2024-11-09 20:00:00,1,0,TR4452,350,Nuageux,132.5,178.7,17.5,6.2,entrant,2,1
2024-11-09 20:15:00,1,0,,0,Nuageux,102.4,143.3,12.9,4.9,neutre,1,1
2024-11-09 20:30:00,1,0,,0,Nuageux,68.0,97.3,8.0,3.3,neutre,1,1
2024-11-09 20:45:00,1,0,,0,Nuageux,33.9,45.7,4.0,1.6,neutre,1,1
2024-11-09 21:00:00,1,0,,0,Nuageux,7.7,18.1,2.4,0.5,neutre,1,1
2024-11-09 21:15:00,1,0,,0,Nuageux,7.9,18.5,2.4,0.5,neutre,1,1
2024-11-09 21:30:00,1,0,,0,Nuageux,7.2,16.7,2.3,0.5,neutre,1,1
2024-11-09 21:45:00,1,0,,0,Nuageux,7.8,18.1,2.4,0.5,neutre,1,1
2024-11-09 22:00:00,1,0,TR4453,319,Nuageux,109.5,183.1,16.2,5.9,neutre,1,1
2024-11-09 22:15:00,1,0,,0,Nuageux,87.8,121.7,10.6,4.2,neutre,1,1
2024-11-09 22:30:00,1,0,,0,Nuageux,56.1,80.4,6.5,2.7,neutre,1,1
2024-11-09 22:45:00,1,0,,0,Nuageux,32.6,43.5,3.9,1.5,neutre,1,1
2024-11-09 23:00:00,1,0,,0,Nuageux,5.0,1.2,2.0,0.1,neutre,1,1
2024-11-09 23:15:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-11-09 23:30:00,1,0,,0,Nuageux,5.5,1.4,2.1,0.1,neutre,1,1
2024-11-09 23:45:00,1,0,,0,Nuageux,5.9,1.5,2.1,0.1,neutre,1,1
2024-11-10 00:00:00,1,0,,0,Nuageux,6.8,1.7,2.1,0.2,neutre,1,1
2024-11-10 00:15:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-11-10 00:30:00,1,0,,0,Nuageux,5.2,1.3,2.0,0.1,neutre,1,1
2024-11-10 00:45:00,1,0,,0,Nuageux,5.3,1.3,2.0,0.1,neutre,1,1
2024-11-10 01:00:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.1,neutre,1,1
2024-11-10 01:15:00,1,0,,0,Nuageux,5.3,1.3,2.0,0.1,neutre,1,1
2024-11-10 01:30:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-11-10 01:45:00,1,0,,0,Nuageux,7.0,1.7,2.1,0.2,neutre,1,1
2024-11-10 02:00:00,1,0,,0,Nuageux,5.4,1.4,2.0,0.1,neutre,1,1
2024-11-10 02:15:00,1,0,,0,Nuageux,7.7,1.9,2.1,0.2,neutre,1,1
2024-11-10 02:30:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,neutre,1,1
2024-11-10 02:45:00,1,0,,0,Nuageux,6.6,1.7,2.1,0.2,neutre,1,1
2024-11-10 03:00:00,1,0,,0,Nuageux,5.7,1.4,2.1,0.1,neutre,1,1
2024-11-10 03:15:00,1,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-11-10 03:30:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-11-10 03:45:00,1,0,,0,Nuageux,6.6,1.6,2.1,0.2,neutre,1,1
2024-11-10 04:00:00,1,0,,0,Nuageux,6.6,1.7,2.1,0.2,neutre,1,1
2024-11-10 04:15:00,1,0,,0,Nuageux,5.6,1.4,2.1,0.1,neutre,1,1
2024-11-10 04:30:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-11-10 04:45:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-11-10 05:00:00,1,0,,0,Nuageux,5.4,1.4,2.0,0.1,sortant,0,1
2024-11-10 05:15:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,sortant,0,1
2024-11-10 05:30:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,sortant,0,1
2024-11-10 05:45:00,1,0,,0,Nuageux,6.4,1.6,2.1,0.2,sortant,0,1
2024-11-10 06:00:00,1,0,TR4454,64,Nuageux,20.7,38.7,3.3,1.2,sortant,0,1
2024-11-10 06:15:00,1,0,,0,Nuageux,16.2,31.6,2.9,1.0,neutre,1,1
2024-11-10 06:30:00,1,0,,0,Nuageux,10.5,19.3,2.5,0.6,neutre,1,1
2024-11-10 06:45:00,1,0,,0,Nuageux,5.7,10.3,2.2,0.3,neutre,1,1
2024-11-10 07:00:00,1,0,,0,Nuageux,12.9,30.0,2.8,0.9,sortant,0,1
2024-11-10 07:15:00,1,0,,0,Nuageux,13.0,30.3,2.8,0.9,sortant,0,1
2024-11-10 07:30:00,1,0,,0,Nuageux,11.9,27.7,2.7,0.8,sortant,0,1
2024-11-10 07:45:00,1,0,,0,Nuageux,13.1,30.7,2.8,0.9,sortant,0,1
2024-11-10 08:00:00,1,0,TR4455,592,Nuageux,207.2,375.7,33.6,10.0,sortant,0,1
2024-11-10 08:15:00,1,0,,0,Nuageux,148.4,294.1,28.3,8.9,neutre,1,1
2024-11-10 08:30:00,1,0,TR4456,511,Nuageux,267.0,519.4,33.6,10.0,sortant,0,1
2024-11-10 08:45:00,1,0,,0,Nuageux,193.9,344.8,33.6,10.0,neutre,1,1
2024-11-10 09:00:00,1,0,,0,Nuageux,92.8,173.5,14.3,5.3,neutre,1,1
2024-11-10 09:15:00,1,0,,0,Nuageux,44.8,79.3,5.9,2.5,neutre,1,1
